,Filename,ASA_A^2,ASA_m^2/cm^3,ASA_m^2/g,Largest Included Sphere,Largest Free Sphere,Included Sphere Along Free Sphere Path
6782,xunseg_P1,121.503,1427.07,1417.55,5.12519,4.59555,5.12519
6783,xunteh_P1,61.1648,849.163,713.6,3.98973,3.58513,3.98214
6784,xuntil_P1,79.2693,1025.2,924.822,4.3912,3.544,4.38966
6785,xupzeq_P1,2839.76,1966.6,2068.27,8.81744,6.457,8.81744
6786,xurnuu_P1_H,94.8047,337.629,182.203,3.94676,2.83918,3.94163
6788,xutqei_P1_H,2536.87,2306.72,4315.7,14.85976,12.2671,14.79632
6790,xutqov_P1_H,160.779,473.913,340.09,4.47447,3.34052,4.47446
6792,xuwfur_P1_charged,2072.91,1602.01,1606.06,8.57387,5.22151,7.93191
6793,xuwvug_P1_H,28.8162,357.632,111.958,4.01686,3.84169,4.01686
6794,xuxpud_P1,440.146,1571.57,1464.58,10.13212,9.95645,10.13212
6795,xuydif_P1,59.7306,461.321,259.442,3.88622,2.90765,3.88232
6797,xuyxar_P1,250.849,930.592,615.903,4.42154,3.80283,4.41516
6798,yabher_P1_H,3049.32,2401.4,3309.39,12.27809,4.53795,12.27809
6799,yabkeu_P1_charged,240.952,1491.4,985.375,7.09855,4.46466,7.08643
6801,yadboy_P1,725.947,1432.31,1409.63,10.34298,9.87644,10.34298
6803,yafwel_P1_charged,1104.54,1251.99,1059.9,7.46332,3.95715,7.04232
6804,yafwip_P1_charged,863.907,2448.77,2663.42,8.52828,4.47581,8.2359
6805,yajqej_P1,120.762,736.721,482.072,4.52823,3.46203,4.52823
6806,yajxit_P1,890.075,1365.24,819.142,4.42698,3.85633,4.1425
6807,yajxuf_P1,850.068,1309.46,780.564,4.44903,4.01708,4.28221
6809,yakcum_P1_charged_H,2650.8,1527.42,1302.01,8.80298,7.65661,8.69395
6810,yaltis_P1,910.816,1374.68,1124.28,6.1802,4.02159,6.17908
6811,yaltoy_P1,905.44,1363.85,1117.64,6.18297,3.96246,6.18137
6812,yaphoq_P1,570.151,1450.1,1014.51,7.50119,5.4545,7.50119
6813,yaprue01_P1_H,1387.63,1540.9,1343.6,8.36139,6.46139,7.35463
6814,yaprue_P1_charged_H,1375.71,1528.11,1318.38,8.29016,6.4436,7.16853
6815,yapsal_P1_charged_H,576.609,964.323,726.344,6.7895,3.83185,6.39544
6816,yapxia_P1,584.724,692.664,503.786,5.31809,4.51013,5.31725
6821,yarfii_P1,519.293,1736.98,1671.26,5.61432,3.6263,5.54831
6822,yargab_P1_charged,593.979,1710.73,1688.99,9.28192,6.59414,9.28192
6823,yargij_P1_charged,584.623,851.547,663.606,5.34392,3.2269,5.27406
6824,yarkaf_P1,232.237,620.331,455.634,4.78127,3.38887,4.78127
6825,yarsan_P1,449.895,1139.66,880.372,5.027,3.92871,5.01613
6826,yasnaj_P1,782.162,1193.86,988.731,5.7838,3.21548,5.7838
6827,yaspep_P1,125.028,554.08,426.06,3.57848,3.19398,3.5679
6828,yatduv_P1_H,2083.77,2574.19,2759.24,9.16366,4.214,8.50729
6829,yatvun_P1_charged,2316.71,2269.33,3128.64,8.9443,8.4905,8.94423
6830,yatwau_P1_charged,2252.02,2255.33,3042.58,8.96183,8.33544,8.95133
6832,yavzut_P1_H,2745.68,2317.67,2575.51,9.43138,4.13081,9.0723
6835,yawbac_P1_H,2503.91,2117.71,2259.84,10.26527,4.45453,10.25231
6836,yawfos_P1,545.033,1006.52,622.535,5.92835,3.93724,5.89596
6837,yawkox_P1_H,535.618,1512.58,1093.98,7.42586,6.54227,7.42586
6838,yaxbei_P1,199.363,1139.74,896.569,4.33899,2.94345,4.32584
6839,yaxbim_P1,208.223,1235.38,924.217,4.25094,2.91682,4.14417
6842,yaysoj_P1,1312.42,2105.86,2598.71,9.45338,8.10709,9.45338
6843,yazwom_P1_H,102.858,540.369,377.885,4.58876,4.19788,4.58876
6844,yazzac_P1,51.2972,386.951,180.06,3.48444,2.82152,3.48132
6845,yazzeg_P1,48.7132,371.35,168.922,3.47249,2.8188,3.47053
6846,yebkum_P1_charged,662.965,1450.1,714.828,4.1005,2.92855,4.08313
6849,yecban_P1,1677.83,1741.97,1455.25,7.38502,3.43937,7.38502
6850,yecneb_P1_charged,1870.48,1803.4,1230.54,4.45281,3.51623,4.45281
6851,yedkuo_P1_H,984.727,2825.27,3132.11,5.84798,4.14547,5.84798
6853,yegfib_P1,1116.46,1578.67,1432.04,5.95354,5.2147,5.94419
6855,yegyiu_P1_charged,58.1252,598.075,303.818,3.73148,3.00737,3.73148
6857,yehqek_P1,971.13,1612.56,1456.78,5.53247,4.34542,5.48882
6859,yekboj_P1_charged_H,196.083,1033.9,757.555,5.33427,3.6044,5.32002
6861,yekwoc_P1_H,1173.59,1432.02,1082.04,8.19685,3.05204,8.19392
6862,yekxix_P1_charged,1909.47,2495.9,3104.34,10.17144,9.20232,10.15561
6863,yekyia_P1,494.007,1433.91,1039.92,8.49002,6.69234,8.49002
6864,yekyog_P1,453.791,1310.93,955.263,9.24303,8.4574,9.24303
6867,yelyoe_P1_H,253.445,705.439,319.472,5.049,3.59802,5.049
6869,yemmaf_P1_H,519.234,1232.0,821.624,9.42957,9.10358,9.32383
6870,yenrer_P1,1463.61,1915.19,1079.77,6.09437,4.15615,6.06842
6875,yerfuz_P1_H,2918.31,1648.38,1164.96,8.47734,7.15511,8.47734
6876,yerlit_P1_H,1805.53,1164.59,965.75,5.6523,3.08478,5.6523
6877,yesfio_P1,317.618,1292.55,1084.93,5.58679,4.55901,5.58628
6878,yevfud01_P1,947.432,2493.98,2859.99,8.93138,4.66988,8.93138
6879,yevqog_P1,2777.48,1388.31,862.604,6.24965,4.55513,6.24965
6880,yevqum_P1,12697.3,1251.02,788.68,7.2382,4.97644,7.23376
6881,yeyray_P1,274.147,1561.17,1128.87,5.23924,4.84699,5.2291
6882,yeyvii_P1,2887.27,1429.62,896.702,6.3078,3.74817,6.30683
6883,yeyvoo_P1,13012.7,1272.02,808.276,7.36069,5.079,7.34966
6885,yezwos_P1,404.494,1391.44,995.561,6.25873,4.356,6.10518
6887,yicpei_P1_charged,3888.14,2013.38,3554.18,11.57047,8.57311,11.57047
6889,yicyuh_P1,315.449,1013.22,739.938,4.79971,3.63143,4.79971
6890,yiczes_P1,292.978,953.766,674.472,4.80705,3.63509,4.80705
6891,yiflux_P1,420.398,1447.41,1061.91,5.66244,3.91672,5.61973
6892,yigkad_P1_charged,953.052,1902.38,1871.02,6.79087,4.68295,6.73569
6895,yijgeg_P1,331.095,1455.9,1224.01,5.68245,4.19244,5.29923
6896,yijtap_P1,566.523,1100.85,920.37,4.57591,3.75255,4.53501
6897,yijzic04_P1,870.694,2410.75,3320.03,9.27513,7.48706,9.11
6898,yijzic05_P1,870.943,2402.17,3320.98,9.27632,7.51478,9.10556
6899,yijzic06_P1,857.734,2362.09,3270.61,9.29593,7.52589,9.12565
6900,yijzic_P1,870.428,2437.31,3319.02,9.55093,7.14447,9.53271
6901,yikjuz_P1_charged,17704.6,1427.27,945.335,8.98553,4.23883,8.98552
6903,yilbig_P1_H,2350.87,2105.36,3038.51,11.55038,8.72571,11.12544
6904,yimbuu_P1,571.058,1143.6,826.665,4.79544,2.83758,4.72906
6905,yimcef_P1,4777.81,2274.52,2423.72,9.50693,4.26907,9.50693
6906,yimcij_P1,4695.84,2249.62,2382.13,9.55613,4.16346,9.55613
6907,yimqap_P1,4600.74,2275.28,2333.89,9.15376,3.88046,9.15376
6910,yisvee_P1_H,2042.6,1643.64,1636.67,7.65018,6.04657,7.64326
6911,yitgoa_P1_H,862.058,1555.77,1391.56,5.60189,4.33482,5.39543
6915,yivhet_P1,605.156,1682.86,1379.45,4.85553,3.64141,4.85382
6916,yivzio_P1_H,554.765,1260.37,955.594,5.71618,4.22609,5.69779
6917,yiwben_P1,1330.37,2027.04,1872.41,5.41969,3.95157,5.41955
6918,yiwfao_P1_H,241.072,1051.54,771.017,4.31856,3.66901,4.29312
6920,yiwsee_P1,4670.8,1615.85,1584.19,6.22226,4.54426,6.22226
6923,yixgiy_P1_charged,461.383,1656.87,1403.3,5.47575,3.99868,5.47575
6924,yixgoe_P1_charged,262.414,1067.45,798.136,4.38758,3.01048,4.33499
6925,yixguk_P1_charged,336.819,1315.63,1024.44,4.19742,3.3,4.09523
6927,yixhev_P1_charged,422.763,1555.24,1253.81,5.13102,3.81999,5.12392
6928,yixhof_P1_charged,253.054,1027.41,750.493,4.3387,3.00837,4.06344
6929,yixhul_P1_charged,314.258,1211.16,855.323,4.59411,3.05378,4.41873
6930,yixjat_P1_charged,277.621,1090.07,830.469,4.32963,3.16391,4.31843
6931,yixjex_P1_charged,303.098,1130.59,818.872,4.52485,3.21083,4.43272
6932,yixyub_P1,276.322,1078.36,654.965,7.99791,7.36047,7.98521
6933,yixzai_P1,281.19,1105.46,666.502,7.93236,7.27239,7.93236
6934,yizbuh_P1,2058.89,1787.81,1716.12,7.57003,6.46036,7.57003
6935,yizcan_P1,290.303,1760.66,1446.6,4.54422,3.29169,4.50127
6936,yizcer_P1,573.684,2189.88,2283.54,7.36877,3.52548,7.36407
6937,yobyar_P1,4788.92,2233.65,2755.84,9.64394,6.30649,9.62722
6939,yocdur_P1,4784.51,2230.88,2725.4,9.6911,6.20662,9.61151
6940,yocjae_P1,240.366,882.247,737.276,5.09493,3.04465,4.93717
6941,yocpen_P1_H,436.934,627.522,180.428,4.75506,2.90698,4.72068
6942,yocpeo_P1,94.9029,900.641,430.051,4.73654,3.70166,4.71467
6943,yocseq_P1,61.1001,1117.53,507.735,4.87826,3.68946,4.87826
6945,yodjei_P1_charged_H,6539.71,2304.48,2941.7,12.08458,7.71192,12.08458
6946,yodkag_P1_charged,2110.01,2439.55,2996.02,8.32163,6.14403,8.14088
6947,yogloy_P1,3210.62,2406.6,2849.11,7.02636,4.95856,7.01206
6948,yogxok_P1_H,8694.26,1564.04,2160.13,13.45687,10.62912,13.45687
6949,yokqoh_P1,2765.23,1985.15,2013.99,7.92651,5.46981,7.92651
6950,yolkob01_P1,543.061,1113.22,987.268,9.18517,8.86044,9.18313
6951,yolkob04_P1,529.992,1076.32,963.51,9.39091,9.01144,9.38801
6952,yolkob05_P1,554.452,1080.17,1007.98,9.76111,9.34458,9.68173
6953,yolkob06_P1,557.808,1110.17,1014.08,9.61613,9.25269,9.48765
6954,yolkob09_P1,541.229,1078.28,983.939,9.07889,8.85563,9.07462
6955,yolkob10_P1,571.837,1111.13,1039.58,9.5124,9.17032,9.46709
6956,yolkob11_P1,491.123,1050.62,892.847,9.25122,9.05571,9.21382
6957,yolkob12_P1,528.837,1110.19,961.411,8.9531,8.6531,8.9531
6958,yolkob14_P1,527.203,1077.35,958.439,9.52509,9.15233,9.52509
6959,yolkob15_P1,566.09,1087.66,1029.13,10.5951,10.33219,10.58941
6960,yolkob16_P1,570.303,1096.19,1036.79,10.11248,9.7887,10.11248
6961,yolkob_P1,562.562,1083.14,1022.72,9.74389,9.23374,9.73909
6962,yolkuh01_P1,546.85,1068.51,994.157,9.56311,9.13559,9.46685
6963,yolkuh02_P1,556.651,1073.75,1011.97,9.63107,9.14402,9.63107
6964,yolkuh_P1,555.936,1084.92,1010.67,9.35577,8.95969,9.29155
6965,yomzil_P1,350.734,798.665,647.777,6.06999,4.11356,5.80358
6966,yonnul_P1,2534.41,2135.42,2120.95,7.4392,3.93447,6.5998
6967,yopjof_P1,1565.02,2067.61,2046.44,5.84441,5.13746,5.83649
6969,yoppaw_P1,177.973,1028.46,678.036,4.43567,3.44354,4.43166
6970,yopsus_P1,1352.35,1703.02,1685.08,5.792,4.57669,5.77614
6971,yoqkex02_P1,1014.38,1743.99,964.005,5.52275,3.8856,5.50039
6972,yoqkex03_P1,524.803,1778.09,997.481,5.56446,3.96553,5.56446
6973,yoqkex04_P1,521.717,1766.73,991.616,5.54042,3.9569,5.50773
6974,yoqkex05_P1,1040.11,1751.41,988.459,5.57878,4.03022,5.57426
6975,yoqkex06_P1,1047.9,1760.4,995.857,5.56902,4.02082,5.56539
6976,yoqkex07_P1,529.687,1760.65,1006.76,5.63088,4.05191,5.63088
6977,yoqkex08_P1,533.305,1766.61,1013.64,5.62695,4.06791,5.57425
6978,yoqkex09_P1,530.596,1743.53,1008.49,5.64163,4.12099,5.6388
6979,yoqkex10_P1,1088.38,1774.13,1034.33,5.67931,4.1524,5.63567
6980,yoqkex11_P1,1078.22,1757.64,1024.67,5.71972,4.15517,5.69419
6981,yoqkex12_P1,1085.02,1762.72,1031.14,5.7037,4.17918,5.6824
6982,yoqkex13_P1,1102.1,1774.31,1047.37,5.71121,4.20235,5.6646
6983,yoqkex14_P1,550.054,1771.91,1045.48,5.74327,4.19287,5.74327
6984,yoqkex_P1,1110.55,1771.96,1055.4,5.73473,4.21884,5.68737
6987,yorgix_P1,771.144,1962.68,1957.99,5.70279,4.04087,5.70279
6988,yorkog_P1_H,521.92,1232.87,1007.29,5.34823,3.57925,5.30393
6989,yorput_P1,753.127,971.812,808.102,6.89343,6.34724,6.89343
6990,yorqaz_P1,318.391,993.636,722.36,5.423,3.59807,5.423
6992,yorqii_P1,690.052,946.399,669.963,5.79539,3.23355,5.79539
6994,yovcap_P1_charged,3815.81,2166.21,2596.22,10.41173,5.06126,10.41173
6995,yovnoo_P1,600.928,1335.88,1243.76,5.00939,3.04067,5.00939
6996,yovpeg_P1,228.026,533.38,418.791,4.94412,3.02634,4.41482
6998,yoybul_P1,496.839,2092.15,2428.74,7.16525,4.74264,7.06318
6999,yoynor_P1_charged,194.432,573.512,407.161,6.41301,4.86183,6.41301
7000,yoynux_P1_charged,194.575,570.098,396.987,6.53052,5.58315,6.53052
7001,yoypaf_P1_charged,401.81,1174.04,976.123,6.55588,5.45199,6.55588
7002,yoypej_P1_charged,430.403,1250.65,1068.47,6.69444,5.84937,6.69444
7003,yoypin_P1_charged,218.312,626.697,445.272,6.69705,5.82012,6.69705
7004,yoypot_P1_charged,419.165,1199.94,1017.89,6.7589,5.79486,6.7589
7005,yoypuz_P1_charged,457.361,1301.91,1134.95,6.823,5.88003,6.823
7006,yoyqag_P1_charged,441.119,1260.53,1094.64,6.86662,5.74381,6.86662
7007,yoyqua_P1_charged,221.511,618.419,454.256,6.73531,5.14118,6.73531
7008,yoyrah_P1_charged,482.359,1324.85,1204.91,7.09133,6.25516,7.09133
7009,yoyrel_P1_charged,490.882,1322.51,1199.78,7.29129,6.3252,7.29129
7010,yoyrip_P1_charged,473.625,1315.75,1218.95,6.79198,5.2818,6.79198
7011,yoyzap_P1_H,990.99,1229.58,970.084,6.04065,4.57411,6.04065
7013,yozhig_P1_charged,1729.06,744.222,455.457,6.3208,5.70699,6.3208
7014,yozqek_P1_charged_H,1846.19,1757.12,2819.43,13.96066,11.39771,13.57906
7016,yozsaj_P1,55.2341,628.774,366.264,3.42886,2.98988,3.42713
7017,yubgou_P1,817.439,1027.53,870.82,5.80926,5.1327,5.80508
7018,yublit_P1_H,1911.95,2052.32,2265.18,9.56715,8.45357,9.55191
7019,yubqet_P1,661.331,1624.64,1493.81,5.81942,4.13008,5.81921
7020,yuczom_P1,192.839,1145.5,907.037,4.75809,3.92636,4.63846
7021,yudfek_P1,1286.03,1419.83,1036.78,5.59193,4.06868,5.34558
7022,yudfio_P1_H,1642.69,1704.47,1359.38,6.67129,4.24158,6.57604
7023,yudfou_P1_H,1768.05,1781.64,1463.12,6.9927,4.27992,6.9927
7025,yugles_P1_H,2836.03,2854.48,3725.81,10.91406,4.36063,10.91384
7027,yugluk_P1,1646.56,1872.03,3222.99,18.07422,14.42961,18.07422
7028,yujkas_P1,239.54,633.584,511.224,4.68724,3.53716,4.66178
7035,yukley_P1_charged_H,3180.14,2128.91,2453.48,7.43716,5.93135,7.098
7040,yulpon_P1,3070.1,1886.58,1460.61,9.16775,6.06413,9.16775
7041,yulqaa_P1,2263.84,1848.37,1816.97,5.88133,3.40075,5.82073
7042,yumcer_P1,134.357,839.566,399.415,3.86404,3.33702,3.80158
7043,yumkau_P1,522.187,1123.72,754.565,6.43214,3.51547,6.40058
7044,yumkav_P1_H,481.484,408.048,285.326,5.69011,4.16511,5.68639
7045,yumpee_P1_charged,1091.16,1985.62,2094.06,10.90723,10.0552,10.90723
7046,yumvaf_P1,254.595,1034.93,710.043,4.08637,3.15044,3.89452
7047,yumvio_P1,178.888,984.271,616.681,4.78784,4.21043,4.78784
7049,yupsim_P1,365.486,965.183,580.895,5.51844,4.61206,5.51317
7050,yuqqei_P1,695.989,1226.58,1069.65,7.21485,6.77517,7.21485
7051,yurkay_P1_H,937.579,1966.55,1924.32,7.84568,6.76559,7.78369
7052,yurkec_P1,992.931,1355.31,1012.13,5.70097,3.95873,5.66439
7053,yurkig_P1,2252.17,1431.44,1144.75,6.1316,4.59171,6.12119
7054,yurkii_P1,1564.31,909.432,774.635,6.98948,4.89762,6.98893
7055,yusgid_P1,162.775,1048.88,725.771,4.4966,3.71515,4.45873
7057,yutqow_P1,945.757,939.155,613.239,6.03735,4.91015,6.03735
7058,yuvsue_P1,943.226,1738.26,1408.24,5.76004,4.58752,5.76004
7059,yuxxog_P1,197.88,605.053,345.831,4.11595,2.99344,3.8935
7060,yuybif_P1,473.746,1193.72,827.956,5.00131,4.56878,4.98439
7061,yuzbig_P1,180.638,1104.27,744.426,5.5478,2.8746,5.5478
7062,yuzbom_P1,167.087,1019.63,688.581,5.50789,2.816,5.50789
7063,yuzbus_P1,175.388,1072.45,722.79,5.52386,2.86115,5.52334
7064,yuzcaz_P1,181.3,1106.41,747.154,5.49515,2.90051,5.49515
7065,yuzced_P1,188.392,1134.25,776.385,5.20514,3.01623,5.20514
7066,yuzlen_P1,52.1404,500.838,291.079,3.34589,2.84741,3.3395
7067,yuzpuh_P1,116.796,1137.0,799.808,4.34626,3.37344,4.31713
7068,yuzxoj_P1,1477.38,1896.65,1942.26,6.75219,4.78066,6.08724
7070,zacsop_P1,656.688,1918.53,1507.4,6.97663,6.44501,6.92459
7072,zafwub_P1_charged,1524.24,2343.8,1299.52,8.22648,3.68796,8.22648
7073,zafxai_P1_charged_H,1228.01,1928.43,1261.17,5.92658,3.4806,5.19607
7074,zahlom_P1_H,1708.91,2202.46,3660.09,11.09842,7.62555,11.09842
7075,zahnab_P1,742.455,1028.22,656.416,4.68476,3.45477,4.68171
7076,zajluv_P1,253.718,734.419,495.432,6.0802,5.79252,6.0802
7077,zakvug_P1,254.456,929.203,666.674,4.32577,2.9527,4.23827
7079,zaqset_P1_charged_H,1328.16,1634.25,1037.99,7.14712,4.81722,7.03086
7081,zarzav_P1,291.819,1197.66,904.544,5.22384,3.95101,5.12725
7082,zasjag_P1,391.996,1404.29,1164.5,8.32584,8.06591,8.32584
7083,zatyax_P1_H,1666.99,1350.92,1143.45,6.70151,5.2761,6.70014
7085,zawbux_P1,220.008,978.733,685.568,4.40494,3.66867,4.40494
7086,zawcei_P1,221.093,983.402,688.949,4.41896,3.6283,4.41896
7087,zawcim_P1,273.308,1171.37,851.658,4.4929,3.51879,4.4929
7089,zaxsav_P1_H,271.774,1564.2,1220.67,5.25165,3.16973,5.25165
7090,zayjoa_P1_H,322.719,531.204,137.458,4.04003,3.29536,4.01489
7097,zebmaw_P1_H,1771.55,2109.59,1997.39,7.10544,3.80512,7.10208
7098,zecbob_P1,596.07,1064.3,746.774,5.22768,4.14699,5.22434
7099,zecbuh_P1,596.805,1078.88,741.174,5.18634,3.98715,5.17158
7100,zeccao_P1,584.211,1054.62,723.535,5.20564,4.07975,5.17704
7101,zectuz_P1,178.812,1511.47,990.443,4.8047,3.29115,4.80248
7102,zecvah_P1,615.555,1280.22,731.098,6.11128,5.45276,6.11128
7105,zedgau_P1_charged_H,494.67,1346.31,932.359,8.39862,6.49824,8.39862
7106,zedgic_P1_charged_H,473.766,1279.97,892.959,5.45259,3.57495,5.43824
7107,zedgoi_P1_charged_H,489.832,1311.04,923.239,5.85486,3.64324,5.85486
7108,zedror_P1,615.564,1739.33,1397.21,5.09553,3.57077,5.08325
7109,zedvip_P1_charged_H,949.771,1022.38,792.516,6.91566,3.43955,6.64885
7110,zedvov_P1_charged_H,391.672,813.008,651.625,5.91854,3.45718,5.91854
7111,zedvub_P1_charged_H,1047.03,1176.42,883.569,5.3237,4.33065,5.18597
7112,zedwai_P1_charged_H,1054.97,1196.77,881.807,5.288,4.41374,5.2385
7114,zefdia_P1_H,314.993,1198.75,983.573,5.35765,3.54682,4.45442
7115,zefdog_P1_H,295.181,1149.31,925.14,5.31049,3.34388,4.22654
7119,zefyiu_P1_charged_H,2254.33,1730.47,2323.96,11.95379,11.54002,11.95379
7120,zehjee_P1,1340.08,1719.86,1558.85,11.40685,10.10051,11.40685
7121,zehnuz_P1,148.843,1215.31,605.716,6.86942,3.51934,6.86942
7122,zejfay_P1_H,1143.23,2464.16,2892.25,7.94875,4.24544,7.94503
7123,zejwet_P1,927.126,1344.21,790.088,6.63704,5.60206,6.51348
7124,zejwix_P1,854.286,1280.21,748.168,6.35492,5.47102,6.22714
7125,zejwod_P1,936.931,1342.36,830.216,6.45581,5.88458,6.45581
7127,zekkim_P1,208.441,1819.64,1486.55,5.18051,4.2867,5.15262
7128,zeknip_P1,112.916,913.285,638.934,4.20537,2.89086,4.20537
7129,zelceb_P1,282.241,1206.77,670.439,5.46723,5.17946,5.46723
7131,zepgot_P1,665.847,1834.8,1755.6,6.11303,3.8138,5.71884
7132,zeqgua_P1,138.129,1360.37,608.062,4.63982,3.89156,4.63982
7133,zeqxus_P1,360.343,653.199,416.397,6.1035,4.11549,6.1035
7138,zerqoe_P1,94.949,649.81,415.12,4.48797,4.03725,4.47839
7139,zestic01_P1,592.97,1420.54,1306.95,5.19184,3.95776,5.19184
7140,zestic_P1,563.64,1368.48,1242.3,5.1171,3.89595,5.1171
7143,zetler_P1,697.937,1286.69,1132.82,7.37697,6.73358,7.37697
7148,zevwuu_P1_charged,5661.12,1941.66,2847.43,9.55268,7.5342,9.55268
7149,zevxab_P1_charged,6004.28,2203.75,2572.43,6.90441,4.64661,6.82216
7150,zevxef_P1_charged,3011.62,2164.75,2248.24,7.69934,6.99505,7.6871
7151,zevyor_P1_H,484.22,1180.15,858.572,5.5117,4.83137,5.5117
7152,zexwor01_P1_charged,1863.19,1330.78,1431.27,5.74598,3.52935,4.43519
7153,zexwor_P1_charged,1361.91,1049.59,1046.19,5.30555,3.32636,4.51594
7154,zexxae_P1_charged,1882.65,1337.82,1446.22,5.54539,3.51572,5.1587
7155,zexxei01_P1_charged,1677.9,1197.24,1288.93,5.16024,3.88285,4.55737
7156,zexxei_P1_charged,1976.94,1407.77,1518.65,5.18342,3.8232,5.18246
7157,zexxos_P1_charged,2179.8,1544.87,1674.48,5.52927,3.1289,5.08586
7158,zeytab_P1,976.738,2026.72,2018.43,6.38371,4.06865,6.36862
7159,zezfiv_P1_charged_H,3667.74,2125.72,3486.84,10.69025,9.42287,10.68854
7165,zidmil_P1,1063.56,2284.69,2871.95,7.00792,6.36135,7.00493
7168,zifzum_P1_charged_H,52.5625,210.254,136.382,4.22951,2.83421,3.94835
7169,zigqak_P1_H,229.665,1403.5,1069.86,5.88395,3.49603,5.88395
7170,zigqeo_P1,222.769,1388.69,1060.76,6.11083,3.66243,5.49673
7171,zigqis_P1_charged_H,738.201,2128.11,1910.37,7.28292,4.46201,7.28292
7177,zigzoh_P1,40.647,617.789,399.945,3.75767,3.38852,3.75086
7179,zijxoi_P1_charged_H,9422.02,1462.24,2715.27,21.05326,14.7894,21.04637
7180,zikced_P1,912.524,1338.47,1048.34,6.17439,3.39179,6.17307
7181,zikjou_P1_H,424.394,2164.8,2100.03,5.81598,3.68272,5.81598
7182,zikxav_P1,1487.42,1288.49,842.937,6.72345,3.96629,6.6725
7184,zilbaz_P1,256.578,1130.83,995.453,4.13915,3.26821,4.13667
7185,zilbih_P1,1115.02,1709.51,1843.36,9.15922,5.87124,8.12454
7187,zilfor_P1_H,3334.17,2637.36,4006.01,9.30653,7.96955,8.40209
7188,zimzut_P1_charged,4012.45,2837.26,3219.76,9.34102,3.99803,9.32051
7189,zinqar_P1,2068.52,2936.99,3480.83,6.90274,4.8657,6.90274
7190,zinvuq_P1_charged,1030.63,1778.03,1851.24,9.35185,9.00971,9.35185
7192,ziqcot_P1,69.5251,816.209,359.504,4.56002,4.12618,4.55413
7193,ziqdel_P1,235.264,649.959,460.322,4.69045,3.15222,4.09333
7194,ziqdip_P1,471.562,589.553,463.004,4.31796,3.61793,4.31263
7195,ziqfud_P1,2304.42,1796.18,1838.27,4.94547,3.70691,4.94547
7196,ziqqau_P1,687.457,609.95,527.473,7.83768,7.07362,7.83768
7201,ziqwuu_P1,1298.13,1140.65,1034.3,8.57251,7.83275,8.57251
7202,zitfam_P1_H,3458.81,2062.93,4561.78,12.83827,8.23744,12.80477
7203,zitmib_P1,1194.5,1900.28,1579.83,6.11284,3.65289,6.09311
7204,ziwlav_P1,900.084,1772.96,1386.91,6.5742,5.30565,6.5742
